customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,churn,avg_charge
CUST101499,23,48.72,1127.58,One year,Fiber optic,Bank transfer,Male,No,0,49.025217391304345
CUST101500,8,61.34,497.55,Month-to-month,No,Bank transfer,Male,No,0,62.19375
CUST101501,7,46.49,320.0,Month-to-month,Fiber optic,Electronic check,Male,No,1,45.714285714285715
CUST101502,0,122.05,-24.33,One year,No,Credit card,Male,No,1,-24.33
CUST101503,5,44.3,199.07,Month-to-month,No,Credit card,Female,No,1,39.814
CUST101504,5,53.33,280.84,Month-to-month,DSL,Bank transfer,Male,No,1,56.16799999999999
CUST101505,6,76.13,457.17,Month-to-month,DSL,Bank transfer,Male,No,1,76.19500000000001
CUST101506,10,33.94,336.63,Two year,Fiber optic,Mailed check,Male,No,1,33.663
CUST101507,9,58.13,514.69,Month-to-month,Fiber optic,Mailed check,Male,No,1,57.18777777777778
CUST101508,11,79.52,868.62,One year,Fiber optic,Mailed check,Male,No,1,78.96545454545455
CUST101509,17,60.01,1041.11,Month-to-month,Fiber optic,Electronic check,Female,No,1,61.241764705882346
CUST101510,20,67.2,1337.3,Month-to-month,Fiber optic,Credit card,Male,No,1,66.865
CUST101511,15,54.12,784.98,One year,Fiber optic,Electronic check,Female,No,1,52.332
CUST101512,37,24.57,923.96,Month-to-month,DSL,Electronic check,Male,No,1,24.971891891891893
CUST101513,0,79.65,-4.1,Month-to-month,No,Credit card,Male,No,1,-4.1
CUST101514,2,122.65,245.93,One year,DSL,Mailed check,Female,No,0,122.965
CUST101515,0,70.55,32.15,One year,No,Credit card,Male,Yes,1,32.15
CUST101516,12,76.76,920.71,Month-to-month,DSL,Bank transfer,Male,No,1,76.72583333333334
CUST101517,27,90.78,2456.84,Two year,No,Mailed check,Female,Yes,0,90.99407407407408
CUST101518,3,31.92,72.18,One year,DSL,Credit card,Male,No,1,24.060000000000002
CUST101519,31,121.08,3749.09,Two year,DSL,Electronic check,Female,No,0,120.93838709677419
CUST101520,0,76.07,12.19,Month-to-month,DSL,Credit card,Female,No,1,12.19
CUST101521,32,118.96,3775.61,Month-to-month,Fiber optic,Mailed check,Female,No,0,117.9878125
CUST101522,5,48.01,244.07,Two year,No,Bank transfer,Male,No,0,48.814
CUST101523,1,124.54,126.56,Two year,Fiber optic,Electronic check,Male,No,1,126.56
CUST101524,7,93.25,653.58,Month-to-month,No,Bank transfer,Female,No,1,93.36857142857143
CUST101525,3,86.59,280.51,Month-to-month,Fiber optic,Bank transfer,Male,No,0,93.50333333333333
CUST101526,4,77.02,314.77,Month-to-month,Fiber optic,Electronic check,Female,No,1,78.6925
CUST101527,4,62.54,279.72,Month-to-month,No,Credit card,Male,No,0,69.93
CUST101528,19,106.02,1994.51,Month-to-month,DSL,Credit card,Female,No,1,104.97421052631579
CUST101529,9,74.21,670.61,Month-to-month,Fiber optic,Bank transfer,Male,No,0,74.51222222222222
CUST101530,4,10.99,45.65,Two year,No,Credit card,Female,No,1,11.4125
CUST101531,11,36.48,379.89,Month-to-month,No,Mailed check,Male,No,1,34.53545454545454
CUST101532,15,64.42,985.43,One year,No,Bank transfer,Female,No,0,65.69533333333332
CUST101533,3,79.3,284.39,Month-to-month,No,Bank transfer,Male,No,1,94.79666666666667
CUST101534,6,68.3,409.46,Month-to-month,DSL,Bank transfer,Female,No,0,68.24333333333333
CUST101535,1,106.57,116.67,Month-to-month,No,Mailed check,Male,No,1,116.67
CUST101536,2,11.47,24.63,Month-to-month,Fiber optic,Bank transfer,Male,No,1,12.315
CUST101537,13,74.31,951.76,One year,No,Credit card,Female,Yes,0,73.21230769230769
CUST101538,2,15.46,-5.5,Two year,Fiber optic,Credit card,Male,No,0,-2.75
CUST101539,8,92.79,728.2,Month-to-month,Fiber optic,Credit card,Male,No,1,91.025
CUST101540,14,67.17,912.54,Month-to-month,Fiber optic,Credit card,Male,No,1,65.18142857142857
CUST101541,1,82.59,116.67,Month-to-month,DSL,Bank transfer,Male,No,1,116.67
CUST101542,10,44.08,438.5,Two year,DSL,Mailed check,Female,No,0,43.85
CUST101543,3,108.38,318.22,One year,No,Electronic check,Male,No,1,106.07333333333334
CUST101544,39,101.25,3966.53,Month-to-month,No,Credit card,Male,No,1,101.70589743589744
CUST101545,7,87.51,590.13,One year,DSL,Electronic check,Female,Yes,1,84.30428571428571
CUST101546,19,66.11,1240.75,One year,Fiber optic,Electronic check,Male,No,0,65.30263157894737
CUST101547,9,87.4,787.96,Month-to-month,Fiber optic,Bank transfer,Female,No,1,87.55111111111111
CUST101548,0,48.79,20.58,Month-to-month,Fiber optic,Credit card,Male,No,1,20.58
CUST101549,12,95.67,1158.07,Two year,DSL,Credit card,Female,No,1,96.50583333333333
CUST101550,36,119.48,4306.25,One year,No,Credit card,Male,No,0,119.61805555555556
CUST101551,11,102.12,1124.88,Month-to-month,Fiber optic,Electronic check,Female,No,1,102.26181818181819
CUST101552,20,48.11,970.2,Month-to-month,Fiber optic,Credit card,Female,No,1,48.510000000000005
CUST101553,25,80.84,2025.03,Month-to-month,Fiber optic,Credit card,Female,No,1,81.0012
CUST101554,3,31.21,73.03,Month-to-month,DSL,Mailed check,Male,No,1,24.343333333333334
CUST101555,2,87.17,175.26,One year,Fiber optic,Bank transfer,Female,No,1,87.63
CUST101556,11,83.52,897.25,Month-to-month,DSL,Credit card,Male,No,1,81.56818181818181
CUST101557,6,13.91,85.08,One year,DSL,Credit card,Female,No,0,14.18
CUST101558,21,35.15,728.54,Two year,Fiber optic,Bank transfer,Female,Yes,1,34.69238095238095
CUST101559,27,61.51,1711.56,Month-to-month,No,Bank transfer,Female,No,1,63.39111111111111
CUST101560,5,60.97,304.05,Month-to-month,Fiber optic,Electronic check,Male,No,1,60.81
CUST101561,3,33.72,73.08,Month-to-month,DSL,Electronic check,Male,No,0,24.36
CUST101562,18,81.67,1467.38,One year,Fiber optic,Electronic check,Female,No,0,81.52111111111111
CUST101563,3,77.54,243.01,Month-to-month,No,Bank transfer,Female,No,1,81.00333333333333
CUST101564,20,64.17,1316.87,One year,Fiber optic,Mailed check,Female,No,0,65.84349999999999
CUST101565,6,47.33,272.19,Two year,No,Credit card,Female,No,0,45.365
CUST101566,13,101.46,1287.33,Month-to-month,Fiber optic,Bank transfer,Female,No,0,99.02538461538461
CUST101567,1,119.66,136.0,Two year,Fiber optic,Mailed check,Female,No,1,136.0
CUST101568,11,55.49,582.78,Two year,DSL,Bank transfer,Female,No,1,52.98
CUST101569,7,51.63,352.69,Month-to-month,DSL,Mailed check,Female,No,1,50.38428571428572
CUST101570,10,84.74,842.25,Month-to-month,Fiber optic,Bank transfer,Male,No,1,84.225
CUST101571,2,59.26,117.13,Two year,Fiber optic,Bank transfer,Female,No,1,58.565
CUST101572,16,65.82,1066.9,Two year,No,Mailed check,Male,No,1,66.68125
CUST101573,23,92.19,2106.7,Month-to-month,No,Mailed check,Female,No,0,91.59565217391304
CUST101574,2,12.72,19.97,Month-to-month,DSL,Mailed check,Male,No,1,9.985
CUST101575,1,109.55,109.26,Month-to-month,DSL,Mailed check,Male,No,1,109.26
CUST101576,0,72.18,2.99,Two year,Fiber optic,Mailed check,Female,No,0,2.99
CUST101577,12,57.66,693.88,Month-to-month,DSL,Mailed check,Male,No,0,57.82333333333333
CUST101578,11,67.32,749.24,Month-to-month,Fiber optic,Mailed check,Male,No,0,68.11272727272727
CUST101579,9,68.87,636.71,One year,No,Mailed check,Female,No,0,70.74555555555555
CUST101580,3,18.06,62.03,Month-to-month,No,Bank transfer,Female,No,0,20.676666666666666
CUST101581,5,114.85,583.32,One year,Fiber optic,Mailed check,Female,No,1,116.66400000000002
CUST101582,10,71.24,680.76,Month-to-month,No,Mailed check,Male,No,1,68.076
CUST101583,8,83.29,667.32,Two year,Fiber optic,Bank transfer,Female,No,1,83.415
CUST101584,52,98.55,5134.19,Month-to-month,DSL,Bank transfer,Male,No,1,98.73442307692306
CUST101585,1,39.37,53.95,One year,Fiber optic,Electronic check,Female,Yes,0,53.95
CUST101586,14,84.2,1164.95,One year,Fiber optic,Electronic check,Female,No,1,83.21071428571429
CUST101587,6,61.97,358.64,Month-to-month,Fiber optic,Mailed check,Male,No,0,59.77333333333333
CUST101588,6,95.4,560.92,Month-to-month,DSL,Mailed check,Male,No,1,93.48666666666666
CUST101589,15,10.0,160.73,Month-to-month,Fiber optic,Electronic check,Male,No,1,10.715333333333332
CUST101590,14,67.03,959.1,Month-to-month,Fiber optic,Electronic check,Female,No,1,68.50714285714285
CUST101591,56,51.92,2899.37,One year,No,Credit card,Female,No,0,51.77446428571428
CUST101592,1,82.97,101.13,One year,Fiber optic,Credit card,Female,No,0,101.13
CUST101593,1,84.1,86.57,Month-to-month,Fiber optic,Mailed check,Male,No,1,86.57
CUST101594,15,48.77,729.06,One year,Fiber optic,Credit card,Male,No,1,48.604
CUST101595,10,48.63,482.07,One year,DSL,Electronic check,Male,No,1,48.207
CUST101596,3,66.68,214.97,One year,Fiber optic,Mailed check,Male,No,1,71.65666666666667
CUST101597,0,43.1,6.51,Month-to-month,No,Bank transfer,Female,No,1,6.51
CUST101598,1,95.26,140.78,Month-to-month,Fiber optic,Bank transfer,Male,No,1,140.78
CUST101599,26,58.92,1514.88,Month-to-month,No,Electronic check,Male,No,1,58.26461538461539
CUST101600,2,10.0,30.36,Month-to-month,DSL,Credit card,Female,No,1,15.18
CUST101601,4,58.76,224.46,Month-to-month,DSL,Bank transfer,Female,No,1,56.115
CUST101602,3,38.84,99.13,Month-to-month,No,Credit card,Male,No,0,33.04333333333333
CUST101603,5,21.06,105.08,Month-to-month,No,Bank transfer,Male,No,0,21.016
CUST101604,0,32.88,2.75,One year,No,Credit card,Male,No,1,2.75
CUST101605,8,73.28,644.6,Month-to-month,Fiber optic,Bank transfer,Male,No,1,80.575
CUST101606,0,109.86,-3.68,Month-to-month,No,Bank transfer,Male,No,1,-3.68
CUST101607,19,79.4,1486.0,Month-to-month,No,Mailed check,Male,No,0,78.21052631578948
CUST101608,3,51.8,160.86,Month-to-month,No,Mailed check,Female,No,0,53.620000000000005
CUST101609,9,83.68,711.63,Month-to-month,Fiber optic,Electronic check,Female,No,0,79.07
CUST101610,25,56.23,1403.91,Month-to-month,Fiber optic,Bank transfer,Female,No,1,56.156400000000005
CUST101611,12,49.16,590.24,Month-to-month,No,Credit card,Female,No,1,49.18666666666667
CUST101612,9,35.37,334.22,Month-to-month,Fiber optic,Bank transfer,Male,No,1,37.135555555555555
CUST101613,4,17.45,89.27,Month-to-month,Fiber optic,Credit card,Male,No,1,22.3175
CUST101614,4,58.3,223.13,Month-to-month,Fiber optic,Credit card,Male,No,1,55.7825
CUST101615,13,74.74,968.61,Two year,Fiber optic,Bank transfer,Male,No,1,74.50846153846155
CUST101616,61,67.1,4077.78,Month-to-month,Fiber optic,Credit card,Female,No,0,66.8488524590164
CUST101617,13,57.52,725.2,Month-to-month,DSL,Electronic check,Male,No,1,55.784615384615385
CUST101618,9,41.63,380.87,Month-to-month,No,Mailed check,Male,No,0,42.31888888888889
CUST101619,15,88.25,1298.28,Month-to-month,Fiber optic,Credit card,Male,No,1,86.55199999999999
CUST101620,7,30.49,205.14,Month-to-month,Fiber optic,Bank transfer,Male,No,0,29.305714285714284
CUST101621,0,93.28,-19.9,Month-to-month,DSL,Mailed check,Female,No,0,-19.9
CUST101622,9,39.93,370.36,One year,DSL,Electronic check,Male,No,0,41.15111111111111
CUST101623,37,47.43,1790.94,Month-to-month,DSL,Credit card,Female,No,0,48.40378378378379
CUST101624,2,26.0,25.97,Month-to-month,Fiber optic,Credit card,Male,No,1,12.985
CUST101625,14,54.96,732.38,One year,DSL,Mailed check,Male,No,0,52.31285714285714
CUST101626,2,99.26,196.02,Two year,No,Credit card,Male,No,1,98.01
CUST101627,9,85.47,769.54,Month-to-month,DSL,Bank transfer,Female,No,0,85.50444444444445
CUST101628,1,99.35,103.72,Month-to-month,DSL,Mailed check,Male,Yes,0,103.72
CUST101629,7,85.66,590.69,Month-to-month,DSL,Mailed check,Male,No,0,84.38428571428572
CUST101630,16,36.89,586.23,Month-to-month,DSL,Credit card,Male,No,1,36.639375
CUST101631,5,60.08,307.75,Month-to-month,Fiber optic,Electronic check,Female,Yes,1,61.55
CUST101632,13,46.59,626.48,Month-to-month,No,Electronic check,Female,No,1,48.190769230769234
CUST101633,19,109.92,2049.38,One year,Fiber optic,Electronic check,Male,No,0,107.8621052631579
CUST101634,31,34.1,1049.72,Month-to-month,DSL,Electronic check,Female,No,1,33.861935483870965
CUST101635,3,96.81,294.71,Month-to-month,DSL,Mailed check,Male,No,1,98.23666666666666
CUST101636,6,96.79,562.38,Month-to-month,Fiber optic,Mailed check,Male,No,1,93.73
CUST101637,1,124.89,159.51,One year,No,Credit card,Female,Yes,1,159.51
CUST101638,58,57.71,3334.47,Month-to-month,DSL,Electronic check,Male,No,1,57.49086206896551
CUST101639,31,91.37,2831.64,One year,Fiber optic,Electronic check,Male,Yes,1,91.34322580645161
CUST101640,9,138.45,1257.17,Month-to-month,Fiber optic,Credit card,Female,No,0,139.68555555555557
CUST101641,22,51.47,1120.51,Month-to-month,DSL,Credit card,Female,No,1,50.932272727272725
CUST101642,8,23.95,154.67,Month-to-month,Fiber optic,Credit card,Female,No,1,19.33375
CUST101643,11,13.6,141.03,Month-to-month,DSL,Bank transfer,Female,No,0,12.82090909090909
CUST101644,1,91.38,111.97,Month-to-month,Fiber optic,Credit card,Male,No,0,111.97
CUST101645,16,13.51,209.42,Month-to-month,DSL,Credit card,Male,No,0,13.08875
CUST101646,1,58.83,41.9,Month-to-month,Fiber optic,Bank transfer,Male,No,1,41.9
CUST101647,20,83.12,1680.91,One year,DSL,Electronic check,Male,No,0,84.0455
CUST101648,18,75.56,1353.46,Month-to-month,No,Mailed check,Male,No,1,75.19222222222223
CUST101649,14,82.76,1148.44,Month-to-month,DSL,Electronic check,Male,No,0,82.03142857142858
CUST101650,0,76.67,2.99,Month-to-month,No,Mailed check,Male,No,0,2.99
CUST101651,4,108.37,448.9,One year,No,Mailed check,Male,No,1,112.225
CUST101652,3,41.43,171.92,Two year,No,Credit card,Female,No,0,57.306666666666665
CUST101653,5,49.69,264.99,Month-to-month,Fiber optic,Credit card,Male,No,1,52.998000000000005
CUST101654,1,46.82,70.02,Month-to-month,Fiber optic,Bank transfer,Male,No,0,70.02
CUST101655,33,94.91,3121.91,Month-to-month,Fiber optic,Electronic check,Male,No,1,94.60333333333332
CUST101656,9,97.01,852.57,Two year,DSL,Electronic check,Male,No,1,94.73
CUST101657,4,83.54,335.41,One year,Fiber optic,Mailed check,Male,Yes,1,83.8525
CUST101658,6,105.5,635.14,Month-to-month,DSL,Credit card,Female,No,1,105.85666666666667
CUST101659,7,34.66,221.05,Month-to-month,No,Credit card,Female,No,0,31.57857142857143
CUST101660,11,120.02,1316.71,Month-to-month,DSL,Electronic check,Female,No,0,119.7009090909091
CUST101661,8,115.7,933.59,Month-to-month,Fiber optic,Bank transfer,Male,No,0,116.69875
CUST101662,30,92.07,2769.31,One year,Fiber optic,Credit card,Male,No,1,92.31033333333333
CUST101663,8,123.45,997.69,Month-to-month,Fiber optic,Bank transfer,Male,No,1,124.71125
CUST101664,58,20.3,1183.22,Month-to-month,Fiber optic,Electronic check,Male,No,0,20.400344827586206
CUST101665,22,54.27,1183.8,One year,DSL,Electronic check,Female,Yes,0,53.809090909090905
CUST101666,2,47.94,85.6,One year,Fiber optic,Bank transfer,Female,No,1,42.8
CUST101667,32,91.64,2908.5,Month-to-month,DSL,Credit card,Male,Yes,0,90.890625
CUST101668,1,38.5,74.2,One year,No,Electronic check,Male,No,1,74.2
CUST101669,20,92.72,1854.67,Month-to-month,Fiber optic,Mailed check,Female,No,1,92.7335
CUST101670,5,111.12,551.1,Two year,No,Electronic check,Female,No,1,110.22
CUST101671,25,90.86,2252.92,One year,DSL,Credit card,Female,No,0,90.1168
CUST101672,24,78.51,1942.95,Month-to-month,DSL,Mailed check,Female,No,0,80.95625
CUST101673,19,40.36,745.37,One year,DSL,Electronic check,Female,No,1,39.23
CUST101674,18,44.59,794.04,Two year,DSL,Credit card,Female,No,0,44.11333333333333
CUST101675,4,107.49,438.28,Month-to-month,DSL,Credit card,Female,No,1,109.57
CUST101676,1,93.38,105.38,Month-to-month,Fiber optic,Electronic check,Male,No,0,105.38
CUST101677,6,68.83,432.14,One year,DSL,Credit card,Male,Yes,0,72.02333333333333
CUST101678,2,57.46,151.07,Month-to-month,Fiber optic,Bank transfer,Female,No,1,75.535
CUST101679,14,10.0,150.12,Month-to-month,No,Mailed check,Male,No,1,10.722857142857142
CUST101680,5,37.87,168.23,Two year,Fiber optic,Bank transfer,Female,No,1,33.646
CUST101681,44,127.34,5597.82,One year,Fiber optic,Electronic check,Male,No,0,127.22318181818181
CUST101682,12,31.59,385.24,Month-to-month,Fiber optic,Bank transfer,Female,No,0,32.10333333333333
CUST101683,20,75.68,1554.96,Month-to-month,Fiber optic,Electronic check,Male,No,0,77.748
CUST101684,1,100.22,72.26,Month-to-month,DSL,Electronic check,Female,No,0,72.26
CUST101685,23,32.35,768.1,Month-to-month,Fiber optic,Credit card,Male,No,1,33.39565217391304
CUST101686,30,75.54,2269.8,Month-to-month,Fiber optic,Credit card,Male,No,0,75.66000000000001
CUST101687,8,98.14,801.88,One year,No,Electronic check,Female,No,0,100.235
CUST101688,11,70.37,772.03,Month-to-month,Fiber optic,Mailed check,Female,No,0,70.18454545454546
CUST101689,17,156.05,2636.0,Month-to-month,Fiber optic,Mailed check,Female,No,1,155.05882352941177
CUST101690,2,19.94,54.9,Month-to-month,Fiber optic,Mailed check,Male,No,1,27.45
CUST101691,8,101.76,827.17,Two year,DSL,Bank transfer,Male,Yes,1,103.39625
CUST101692,6,64.82,408.36,Month-to-month,Fiber optic,Electronic check,Male,Yes,1,68.06
CUST101693,1,93.16,92.89,Month-to-month,Fiber optic,Credit card,Male,No,1,92.89
CUST101694,5,83.24,404.2,Month-to-month,DSL,Bank transfer,Female,No,0,80.84
CUST101695,0,48.01,-31.18,Month-to-month,DSL,Bank transfer,Female,No,1,-31.18
CUST101696,0,76.87,16.39,Month-to-month,DSL,Credit card,Male,No,1,16.39
CUST101697,1,14.26,22.74,Month-to-month,Fiber optic,Electronic check,Female,No,1,22.74
CUST101698,39,88.1,3416.58,Month-to-month,DSL,Bank transfer,Female,No,1,87.60461538461539
CUST101699,9,78.94,699.69,Month-to-month,Fiber optic,Electronic check,Female,No,0,77.74333333333334
CUST101700,40,89.16,3557.06,Month-to-month,Fiber optic,Electronic check,Female,Yes,1,88.9265
CUST101701,6,101.74,580.78,Month-to-month,Fiber optic,Electronic check,Male,No,1,96.79666666666667
CUST101702,4,81.03,307.77,Month-to-month,No,Credit card,Female,No,0,76.9425
CUST101703,8,74.44,572.84,Month-to-month,No,Electronic check,Female,No,0,71.605
CUST101704,6,43.57,253.17,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1,42.195
CUST101705,1,48.63,33.86,Month-to-month,DSL,Credit card,Male,No,0,33.86
CUST101706,12,105.6,1234.66,One year,Fiber optic,Credit card,Female,No,0,102.88833333333334
CUST101707,2,113.09,266.63,Month-to-month,Fiber optic,Bank transfer,Male,No,0,133.315
CUST101708,11,62.86,716.51,Month-to-month,Fiber optic,Credit card,Male,No,1,65.13727272727273
CUST101709,12,71.38,840.98,Month-to-month,Fiber optic,Bank transfer,Female,No,0,70.08166666666666
CUST101710,1,42.86,48.31,Two year,DSL,Mailed check,Female,No,1,48.31
CUST101711,0,105.18,8.35,Two year,Fiber optic,Bank transfer,Male,No,1,8.35
CUST101712,18,89.96,1643.1,Month-to-month,DSL,Credit card,Male,No,1,91.28333333333333
CUST101713,7,128.24,881.31,Month-to-month,Fiber optic,Bank transfer,Male,No,1,125.90142857142857
CUST101714,0,43.65,21.84,Month-to-month,DSL,Mailed check,Male,No,0,21.84
CUST101715,63,58.66,3684.62,Month-to-month,Fiber optic,Electronic check,Female,Yes,0,58.48603174603174
CUST101716,0,76.94,-26.72,Month-to-month,DSL,Electronic check,Male,No,1,-26.72
CUST101717,14,89.39,1265.94,One year,Fiber optic,Electronic check,Female,No,1,90.42428571428572
CUST101718,49,63.53,3138.79,Month-to-month,Fiber optic,Credit card,Female,Yes,1,64.0569387755102
CUST101719,3,43.81,183.19,Two year,DSL,Mailed check,Male,No,0,61.06333333333333
CUST101720,1,96.44,72.45,Month-to-month,Fiber optic,Bank transfer,Female,No,1,72.45
CUST101721,1,91.63,105.61,One year,Fiber optic,Bank transfer,Male,No,1,105.61
CUST101722,4,42.51,161.84,One year,Fiber optic,Bank transfer,Male,No,0,40.46
CUST101723,1,110.66,126.33,Month-to-month,Fiber optic,Bank transfer,Male,No,1,126.33
CUST101724,14,105.11,1442.13,Month-to-month,Fiber optic,Credit card,Female,No,1,103.00928571428572
CUST101725,0,74.03,-25.26,Month-to-month,Fiber optic,Credit card,Female,Yes,1,-25.26
CUST101726,8,72.39,563.6,Month-to-month,Fiber optic,Mailed check,Male,No,0,70.45
CUST101727,68,86.62,5891.74,Month-to-month,Fiber optic,Bank transfer,Female,No,0,86.64323529411764
CUST101728,20,44.15,870.18,Month-to-month,Fiber optic,Electronic check,Female,No,1,43.509
CUST101729,11,70.9,793.08,Month-to-month,DSL,Credit card,Female,No,0,72.09818181818183
CUST101730,4,10.0,60.54,Two year,DSL,Mailed check,Female,No,0,15.135
CUST101731,11,96.29,1071.18,Month-to-month,DSL,Mailed check,Female,No,0,97.38000000000001
CUST101732,8,23.16,217.66,Two year,DSL,Credit card,Male,No,0,27.2075
CUST101733,6,115.1,698.92,Month-to-month,Fiber optic,Electronic check,Female,Yes,1,116.48666666666666
CUST101734,1,60.1,35.76,One year,Fiber optic,Electronic check,Female,No,1,35.76
CUST101735,26,63.65,1682.17,Month-to-month,DSL,Bank transfer,Male,No,0,64.69884615384616
CUST101736,7,51.17,346.09,Month-to-month,No,Credit card,Female,No,1,49.44142857142857
CUST101737,2,61.36,140.93,Two year,Fiber optic,Electronic check,Female,No,0,70.465
CUST101738,5,112.56,594.27,Month-to-month,No,Credit card,Female,No,0,118.854
CUST101739,6,10.0,69.13,One year,Fiber optic,Mailed check,Male,No,0,11.521666666666667
CUST101740,21,108.31,2244.59,Month-to-month,Fiber optic,Mailed check,Female,No,0,106.88523809523811
CUST101741,15,80.14,1183.74,Month-to-month,DSL,Mailed check,Female,No,1,78.916
CUST101742,17,33.79,600.88,Month-to-month,DSL,Credit card,Male,No,0,35.345882352941175
CUST101743,0,37.74,-3.38,One year,DSL,Bank transfer,Male,No,0,-3.38
CUST101744,6,120.29,723.33,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1,120.555
CUST101745,7,41.63,306.59,One year,DSL,Electronic check,Male,No,1,43.79857142857143
CUST101746,0,35.4,13.93,Two year,Fiber optic,Credit card,Male,No,0,13.93
CUST101747,3,104.12,317.94,Month-to-month,DSL,Bank transfer,Male,No,1,105.98
CUST101748,17,80.16,1358.55,Month-to-month,No,Credit card,Female,No,0,79.91470588235293
CUST101749,1,41.86,35.61,One year,DSL,Bank transfer,Female,No,0,35.61
CUST101750,9,76.5,705.66,Month-to-month,DSL,Mailed check,Male,No,1,78.40666666666667
CUST101751,2,39.23,89.53,Month-to-month,DSL,Mailed check,Male,No,1,44.765
CUST101752,0,103.02,-5.15,Month-to-month,Fiber optic,Electronic check,Male,No,1,-5.15
CUST101753,3,101.84,327.16,Month-to-month,DSL,Mailed check,Male,No,0,109.05333333333334
CUST101754,44,85.96,3779.66,Month-to-month,Fiber optic,Bank transfer,Female,No,1,85.90136363636363
CUST101755,19,80.85,1519.12,Month-to-month,DSL,Electronic check,Male,No,0,79.9536842105263
CUST101756,38,122.84,4652.74,One year,Fiber optic,Electronic check,Female,No,0,122.44052631578947
CUST101757,8,69.99,540.35,Month-to-month,No,Mailed check,Male,No,0,67.54375
CUST101758,1,34.54,29.09,Month-to-month,DSL,Credit card,Female,No,1,29.09
CUST101759,9,83.48,775.99,Two year,No,Mailed check,Female,No,0,86.22111111111111
CUST101760,7,132.58,911.96,One year,No,Mailed check,Male,Yes,1,130.28
CUST101761,22,39.56,874.09,One year,DSL,Electronic check,Female,No,1,39.73136363636364
CUST101762,1,59.16,46.03,Month-to-month,DSL,Mailed check,Female,No,1,46.03
CUST101763,8,82.49,654.71,One year,Fiber optic,Bank transfer,Female,No,0,81.83875
CUST101764,1,68.38,38.18,Month-to-month,Fiber optic,Electronic check,Male,No,1,38.18
CUST101765,4,40.53,157.71,Month-to-month,Fiber optic,Mailed check,Female,No,1,39.4275
CUST101766,16,103.66,1654.69,Month-to-month,Fiber optic,Credit card,Female,No,1,103.418125
CUST101767,7,139.6,988.01,Month-to-month,Fiber optic,Bank transfer,Male,No,1,141.1442857142857
CUST101768,5,75.88,383.87,One year,DSL,Credit card,Male,No,1,76.774
CUST101769,6,42.88,233.31,Month-to-month,No,Bank transfer,Female,No,0,38.885
CUST101770,7,23.53,186.39,One year,Fiber optic,Credit card,Female,No,1,26.627142857142854
CUST101771,18,77.74,1403.53,One year,Fiber optic,Mailed check,Male,No,0,77.9738888888889
CUST101772,26,103.12,2685.09,Month-to-month,No,Bank transfer,Male,No,0,103.27269230769231
CUST101773,37,84.26,3117.44,Month-to-month,Fiber optic,Electronic check,Female,No,0,84.25513513513513
CUST101774,18,69.93,1248.38,Month-to-month,DSL,Electronic check,Female,Yes,1,69.35444444444445
CUST101775,4,52.32,213.64,Month-to-month,Fiber optic,Credit card,Male,No,1,53.41
CUST101776,13,37.24,493.63,Month-to-month,Fiber optic,Credit card,Male,No,1,37.97153846153846
CUST101777,6,95.04,535.3,Two year,DSL,Credit card,Female,Yes,0,89.21666666666665
CUST101778,3,97.41,281.45,Month-to-month,No,Bank transfer,Female,No,0,93.81666666666666
CUST101779,22,23.63,514.76,Month-to-month,DSL,Electronic check,Male,No,0,23.39818181818182
CUST101780,0,117.7,5.12,Two year,Fiber optic,Mailed check,Female,No,0,5.12
CUST101781,27,87.22,2378.81,Month-to-month,Fiber optic,Bank transfer,Female,No,0,88.10407407407408
CUST101782,7,111.99,768.5,One year,DSL,Credit card,Female,No,1,109.78571428571429
CUST101783,12,29.74,346.92,Month-to-month,No,Electronic check,Female,No,1,28.91
CUST101784,12,29.03,338.11,Month-to-month,No,Credit card,Male,No,1,28.175833333333333
CUST101785,27,65.53,1753.28,Month-to-month,Fiber optic,Mailed check,Male,No,0,64.93629629629629
CUST101786,12,85.08,1014.02,Month-to-month,DSL,Mailed check,Female,No,0,84.50166666666667
CUST101787,11,123.89,1378.21,Month-to-month,DSL,Electronic check,Female,No,0,125.29181818181819
CUST101788,0,91.18,-21.08,One year,Fiber optic,Bank transfer,Female,No,1,-21.08
CUST101789,8,62.72,510.32,Month-to-month,DSL,Mailed check,Female,No,1,63.79
CUST101790,1,39.21,5.17,Two year,Fiber optic,Mailed check,Male,No,1,5.17
CUST101791,16,106.9,1699.17,Month-to-month,No,Mailed check,Female,No,1,106.198125
CUST101792,8,41.06,321.89,Month-to-month,Fiber optic,Mailed check,Female,No,0,40.23625
CUST101793,13,118.85,1578.55,Month-to-month,No,Credit card,Male,No,0,121.42692307692307
CUST101794,0,61.47,-5.5,Two year,Fiber optic,Credit card,Male,No,0,-5.5
CUST101795,1,117.72,73.7,Month-to-month,Fiber optic,Bank transfer,Female,No,0,73.7
CUST101796,15,90.37,1315.57,Month-to-month,No,Electronic check,Male,No,1,87.70466666666667
CUST101797,0,65.89,0.68,Two year,Fiber optic,Electronic check,Male,No,1,0.68
CUST101798,0,54.42,12.28,Month-to-month,No,Electronic check,Female,No,1,12.28
