customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,churn
CUST101729,11,70.9,793.08,Month-to-month,DSL,Credit card,Female,No,0
CUST101730,4,10.0,60.54,Two year,DSL,Mailed check,Female,No,0
CUST101731,11,96.29,1071.18,Month-to-month,DSL,Mailed check,Female,No,0
CUST101732,8,23.16,217.66,Two year,DSL,Credit card,Male,No,0
CUST101733,6,115.1,698.92,Month-to-month,Fiber optic,Electronic check,Female,Yes,1
CUST101734,1,60.1,35.76,One year,Fiber optic,Electronic check,Female,No,1
CUST101735,26,63.65,1682.17,Month-to-month,DSL,Bank transfer,Male,No,0
CUST101736,7,51.17,346.09,Month-to-month,No,Credit card,Female,No,1
CUST101737,2,61.36,140.93,Two year,Fiber optic,Electronic check,Female,No,0
CUST101738,5,112.56,594.27,Month-to-month,No,Credit card,Female,No,0
CUST101739,6,10.0,69.13,One year,Fiber optic,Mailed check,Male,No,0
CUST101740,21,108.31,2244.59,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101741,15,80.14,1183.74,Month-to-month,DSL,Mailed check,Female,No,1
CUST101742,17,33.79,600.88,Month-to-month,DSL,Credit card,Male,No,0
CUST101743,0,37.74,-3.38,One year,DSL,Bank transfer,Male,No,0
CUST101744,6,120.29,723.33,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1
CUST101745,7,41.63,306.59,One year,DSL,Electronic check,Male,No,1
CUST101746,0,35.4,13.93,Two year,Fiber optic,Credit card,Male,No,0
CUST101747,3,104.12,317.94,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101748,17,80.16,1358.55,Month-to-month,No,Credit card,Female,No,0
CUST101749,1,41.86,35.61,One year,DSL,Bank transfer,Female,No,0
CUST101750,9,76.5,705.66,Month-to-month,DSL,Mailed check,Male,No,1
CUST101751,2,39.23,89.53,Month-to-month,DSL,Mailed check,Male,No,1
CUST101752,0,103.02,-5.15,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101753,3,101.84,327.16,Month-to-month,DSL,Mailed check,Male,No,0
CUST101754,44,85.96,3779.66,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101755,19,80.85,1519.12,Month-to-month,DSL,Electronic check,Male,No,0
CUST101756,38,122.84,4652.74,One year,Fiber optic,Electronic check,Female,No,0
CUST101757,8,69.99,540.35,Month-to-month,No,Mailed check,Male,No,0
CUST101758,1,34.54,29.09,Month-to-month,DSL,Credit card,Female,No,1
CUST101759,9,83.48,775.99,Two year,No,Mailed check,Female,No,0
CUST101760,7,132.58,911.96,One year,No,Mailed check,Male,Yes,1
CUST101761,22,39.56,874.09,One year,DSL,Electronic check,Female,No,1
CUST101762,1,59.16,46.03,Month-to-month,DSL,Mailed check,Female,No,1
CUST101763,8,82.49,654.71,One year,Fiber optic,Bank transfer,Female,No,0
CUST101764,1,68.38,38.18,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101765,4,40.53,157.71,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101766,16,103.66,1654.69,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101767,7,139.6,988.01,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101768,5,75.88,383.87,One year,DSL,Credit card,Male,No,1
CUST101769,6,42.88,233.31,Month-to-month,No,Bank transfer,Female,No,0
CUST101770,7,23.53,186.39,One year,Fiber optic,Credit card,Female,No,1
CUST101771,18,77.74,1403.53,One year,Fiber optic,Mailed check,Male,No,0
CUST101772,26,103.12,2685.09,Month-to-month,No,Bank transfer,Male,No,0
CUST101773,37,84.26,3117.44,Month-to-month,Fiber optic,Electronic check,Female,No,0
CUST101774,18,69.93,1248.38,Month-to-month,DSL,Electronic check,Female,Yes,1
CUST101775,4,52.32,213.64,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101776,13,37.24,493.63,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101777,6,95.04,535.3,Two year,DSL,Credit card,Female,Yes,0
CUST101778,3,97.41,281.45,Month-to-month,No,Bank transfer,Female,No,0
CUST101779,22,23.63,514.76,Month-to-month,DSL,Electronic check,Male,No,0
CUST101780,0,117.7,5.12,Two year,Fiber optic,Mailed check,Female,No,0
CUST101781,27,87.22,2378.81,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101782,7,111.99,768.5,One year,DSL,Credit card,Female,No,1
CUST101783,12,29.74,346.92,Month-to-month,No,Electronic check,Female,No,1
CUST101784,12,29.03,338.11,Month-to-month,No,Credit card,Male,No,1
CUST101785,27,65.53,1753.28,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101786,12,85.08,1014.02,Month-to-month,DSL,Mailed check,Female,No,0
CUST101787,11,123.89,1378.21,Month-to-month,DSL,Electronic check,Female,No,0
CUST101788,0,91.18,-21.08,One year,Fiber optic,Bank transfer,Female,No,1
CUST101789,8,62.72,510.32,Month-to-month,DSL,Mailed check,Female,No,1
CUST101790,1,39.21,5.17,Two year,Fiber optic,Mailed check,Male,No,1
CUST101791,16,106.9,1699.17,Month-to-month,No,Mailed check,Female,No,1
CUST101792,8,41.06,321.89,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101793,13,118.85,1578.55,Month-to-month,No,Credit card,Male,No,0
CUST101794,0,61.47,-5.5,Two year,Fiber optic,Credit card,Male,No,0
CUST101795,1,117.72,73.7,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101796,15,90.37,1315.57,Month-to-month,No,Electronic check,Male,No,1
CUST101797,0,65.89,0.68,Two year,Fiber optic,Electronic check,Male,No,1
CUST101798,0,54.42,12.28,Month-to-month,No,Electronic check,Female,No,1
CUST101799,0,59.77,7.51,Two year,DSL,Mailed check,Female,No,0
CUST101800,37,82.85,3068.8,Month-to-month,DSL,Credit card,Male,No,0
CUST101801,16,72.31,1180.21,One year,No,Credit card,Female,No,0
CUST101802,5,52.19,250.16,Two year,Fiber optic,Bank transfer,Male,No,1
CUST101803,4,65.03,278.02,One year,No,Electronic check,Male,No,1
CUST101804,5,72.36,329.16,Month-to-month,No,Credit card,Male,No,0
CUST101805,17,10.0,151.9,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101806,12,83.75,968.86,Two year,Fiber optic,Electronic check,Female,No,0
CUST101807,2,40.61,75.72,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101808,2,35.4,69.87,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101809,1,19.38,21.66,One year,Fiber optic,Credit card,Female,No,0
CUST101810,12,16.18,195.4,Month-to-month,DSL,Electronic check,Male,No,1
CUST101811,17,29.34,480.23,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101812,3,48.73,142.39,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101813,0,128.6,-29.95,Month-to-month,DSL,Credit card,Female,No,1
CUST101814,1,54.22,81.48,Month-to-month,No,Electronic check,Female,No,0
CUST101815,41,75.33,3082.46,One year,Fiber optic,Bank transfer,Female,No,0
CUST101816,4,82.01,318.26,Month-to-month,No,Credit card,Male,No,1
CUST101817,17,73.93,1288.59,One year,DSL,Mailed check,Female,No,0
CUST101818,11,67.68,719.64,Two year,DSL,Bank transfer,Female,No,0
CUST101819,5,34.14,148.19,One year,Fiber optic,Electronic check,Male,No,1
CUST101820,2,113.53,205.14,Month-to-month,DSL,Mailed check,Male,No,0
CUST101821,1,124.22,122.86,One year,No,Bank transfer,Male,Yes,0
CUST101822,11,19.52,223.35,Month-to-month,DSL,Credit card,Female,No,0
CUST101823,17,39.28,682.55,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101824,12,61.61,790.76,One year,Fiber optic,Electronic check,Female,No,1
CUST101825,9,41.06,324.55,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101826,0,85.18,12.17,Two year,DSL,Credit card,Female,No,1
CUST101827,41,48.15,1963.01,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101828,19,134.95,2552.32,One year,Fiber optic,Credit card,Female,No,0
CUST101829,4,105.72,410.48,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101830,46,76.38,3495.3,Two year,No,Mailed check,Male,No,1
CUST101831,11,100.81,1142.6,Month-to-month,DSL,Credit card,Male,No,0
CUST101832,10,103.18,1048.65,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0
CUST101833,16,53.08,849.74,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101834,20,45.51,937.22,Month-to-month,DSL,Electronic check,Female,No,0
CUST101835,12,72.34,837.83,Month-to-month,No,Bank transfer,Female,Yes,0
CUST101836,1,95.85,69.24,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101837,4,74.17,253.12,Month-to-month,DSL,Electronic check,Male,No,1
CUST101838,31,22.69,689.4,Month-to-month,Fiber optic,Credit card,Female,No,0
CUST101839,3,45.92,140.99,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101840,5,67.78,340.96,One year,Fiber optic,Credit card,Female,No,1
CUST101841,6,67.73,409.37,One year,Fiber optic,Electronic check,Female,No,0
CUST101842,6,129.18,746.86,One year,DSL,Credit card,Male,No,0
CUST101843,11,28.42,328.68,One year,DSL,Credit card,Male,Yes,1
CUST101844,34,85.17,2900.57,Month-to-month,No,Bank transfer,Female,No,1
CUST101845,3,114.67,358.67,Month-to-month,DSL,Credit card,Male,No,1
CUST101846,1,138.14,100.28,Month-to-month,No,Credit card,Male,No,1
CUST101847,2,57.87,121.97,One year,DSL,Credit card,Female,No,1
CUST101848,26,84.74,2179.48,Two year,No,Electronic check,Male,Yes,0
CUST101849,12,87.09,1037.13,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101850,4,75.86,314.13,Month-to-month,Fiber optic,Mailed check,Male,Yes,1
CUST101851,20,67.03,1342.42,Month-to-month,DSL,Electronic check,Male,Yes,1
CUST101852,23,83.08,1893.81,Month-to-month,DSL,Electronic check,Male,No,1
CUST101853,22,10.0,220.13,Month-to-month,DSL,Mailed check,Male,No,1
CUST101854,30,90.46,2683.17,Month-to-month,DSL,Mailed check,Female,Yes,1
CUST101855,3,73.79,244.38,Two year,DSL,Bank transfer,Male,No,0
CUST101856,16,63.33,1009.17,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101857,7,131.41,942.24,Two year,Fiber optic,Electronic check,Female,No,0
CUST101858,22,49.75,1083.97,One year,Fiber optic,Credit card,Female,Yes,0
CUST101859,15,57.91,858.18,One year,Fiber optic,Bank transfer,Male,No,0
CUST101860,17,129.75,2190.47,One year,Fiber optic,Bank transfer,Male,No,0
CUST101861,12,45.04,558.0,One year,Fiber optic,Electronic check,Female,No,1
CUST101862,2,53.5,92.81,One year,Fiber optic,Credit card,Female,No,1
CUST101863,9,65.59,603.2,One year,Fiber optic,Mailed check,Female,No,1
CUST101864,50,95.22,4753.35,Month-to-month,No,Mailed check,Male,Yes,1
CUST101865,33,76.23,2476.07,Two year,DSL,Electronic check,Male,Yes,0
CUST101866,0,31.22,-11.41,One year,DSL,Electronic check,Male,No,1
CUST101867,2,54.03,84.48,One year,Fiber optic,Credit card,Female,No,0
CUST101868,1,51.78,52.46,Two year,DSL,Electronic check,Male,No,0
CUST101869,15,67.68,991.39,Month-to-month,No,Electronic check,Male,No,1
CUST101870,20,82.78,1674.12,Month-to-month,No,Electronic check,Female,No,1
CUST101871,2,82.55,163.28,Month-to-month,DSL,Credit card,Male,Yes,1
CUST101872,8,16.72,130.21,Month-to-month,DSL,Electronic check,Female,No,1
CUST101873,22,101.92,2255.36,One year,Fiber optic,Bank transfer,Male,No,0
CUST101874,15,77.58,1182.98,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101875,9,111.54,1003.46,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101876,10,83.33,817.88,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101877,8,103.04,788.84,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101878,4,84.0,322.28,One year,DSL,Credit card,Female,No,0
CUST101879,9,110.39,981.17,One year,DSL,Mailed check,Female,No,0
CUST101880,14,85.67,1201.52,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101881,24,67.06,1602.54,Month-to-month,DSL,Electronic check,Male,No,1
CUST101882,12,138.17,1671.8,Month-to-month,No,Credit card,Female,No,1
CUST101883,17,96.67,1631.13,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101884,2,87.21,173.28,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101885,7,31.71,245.65,Two year,No,Bank transfer,Female,No,0
CUST101886,0,31.35,6.84,Month-to-month,No,Electronic check,Male,No,1
CUST101887,3,78.78,235.14,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101888,15,74.37,1103.51,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101889,57,51.58,2927.4,One year,Fiber optic,Credit card,Female,No,0
CUST101890,1,74.23,57.22,One year,Fiber optic,Credit card,Female,Yes,1
CUST101891,6,117.66,695.14,One year,DSL,Bank transfer,Male,No,1
CUST101892,19,90.86,1741.45,Month-to-month,No,Electronic check,Female,No,1
CUST101893,2,35.77,67.1,Two year,DSL,Bank transfer,Female,No,1
CUST101894,9,66.65,572.85,Month-to-month,DSL,Electronic check,Male,No,1
CUST101895,15,45.85,723.11,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101896,11,58.37,648.47,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101897,2,57.59,87.04,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101898,5,55.67,269.51,Two year,DSL,Electronic check,Male,No,1
CUST101899,18,32.35,584.52,Two year,DSL,Mailed check,Male,No,0
CUST101900,9,66.17,629.62,Month-to-month,DSL,Credit card,Female,No,0
CUST101901,0,53.18,-22.16,Two year,Fiber optic,Bank transfer,Male,No,1
CUST101902,17,10.0,189.52,One year,DSL,Credit card,Female,Yes,0
CUST101903,0,131.59,27.99,Two year,No,Mailed check,Male,No,1
CUST101904,16,102.66,1629.99,Month-to-month,DSL,Credit card,Female,No,0
CUST101905,2,58.71,111.87,Month-to-month,No,Credit card,Female,No,1
CUST101906,38,70.56,2660.55,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101907,5,34.85,170.18,One year,Fiber optic,Mailed check,Female,No,1
CUST101908,4,120.87,482.75,Month-to-month,DSL,Mailed check,Male,No,1
CUST101909,1,126.92,140.11,Month-to-month,DSL,Mailed check,Female,No,0
CUST101910,4,74.7,320.6,Month-to-month,No,Electronic check,Female,No,1
CUST101911,25,100.71,2502.79,Month-to-month,No,Credit card,Male,No,1
CUST101912,67,75.26,5003.07,One year,Fiber optic,Mailed check,Male,No,0
CUST101913,5,29.9,149.08,Two year,Fiber optic,Credit card,Female,No,1
CUST101914,7,57.65,409.42,One year,Fiber optic,Bank transfer,Female,No,1
CUST101915,15,73.96,1114.39,Two year,No,Bank transfer,Male,No,1
CUST101916,26,56.36,1458.83,Month-to-month,DSL,Electronic check,Female,No,1
CUST101917,10,63.44,636.9,Month-to-month,Fiber optic,Electronic check,Female,No,0
CUST101918,5,67.26,366.61,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101919,6,67.57,413.05,Month-to-month,Fiber optic,Mailed check,Female,Yes,1
CUST101920,14,71.57,994.51,Month-to-month,No,Bank transfer,Female,No,0
CUST101921,0,38.18,-10.0,One year,DSL,Credit card,Female,No,0
CUST101922,11,48.49,529.99,Month-to-month,DSL,Electronic check,Female,No,1
CUST101923,5,31.46,190.03,One year,Fiber optic,Electronic check,Female,No,1
CUST101924,18,99.33,1784.27,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101925,1,10.0,9.6,Month-to-month,DSL,Mailed check,Male,No,1
CUST101926,10,104.61,1036.45,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101927,7,111.59,803.11,Month-to-month,No,Credit card,Male,No,1
CUST101928,12,60.93,770.36,Month-to-month,DSL,Electronic check,Female,No,0
CUST101929,0,10.0,9.01,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101930,10,59.16,593.26,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0
CUST101931,9,68.07,613.37,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101932,9,39.68,309.43,Month-to-month,No,Bank transfer,Male,No,1
CUST101933,11,54.54,614.84,One year,Fiber optic,Electronic check,Female,No,1
CUST101934,13,115.91,1509.51,One year,Fiber optic,Mailed check,Male,No,0
CUST101935,19,89.95,1717.62,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101936,3,42.26,112.55,One year,Fiber optic,Bank transfer,Female,No,1
CUST101937,20,22.07,433.71,One year,Fiber optic,Mailed check,Female,No,0
CUST101938,8,60.19,473.3,One year,No,Mailed check,Male,No,1
CUST101939,0,63.6,20.43,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101940,0,84.89,-7.58,Month-to-month,DSL,Electronic check,Male,No,1
CUST101941,4,53.94,257.41,One year,DSL,Electronic check,Male,No,1
CUST101942,18,85.34,1544.74,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101943,14,128.05,1767.19,Two year,DSL,Electronic check,Female,No,1
CUST101944,18,94.47,1697.89,One year,No,Credit card,Male,No,0
CUST101945,8,68.56,535.45,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101946,6,64.51,343.17,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101947,1,59.3,91.29,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101948,4,105.42,435.74,Month-to-month,No,Mailed check,Male,No,1
CUST101949,6,51.18,317.74,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101950,1,71.36,74.67,Month-to-month,No,Mailed check,Female,No,0
CUST101951,2,71.54,115.44,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101952,10,54.95,539.83,Month-to-month,No,Credit card,Female,No,0
CUST101953,15,28.83,449.29,Two year,Fiber optic,Bank transfer,Male,Yes,0
CUST101954,76,79.69,6035.42,Month-to-month,DSL,Mailed check,Female,No,0
CUST101955,32,68.17,2130.8,Two year,Fiber optic,Credit card,Female,No,1
CUST101956,12,85.01,1015.58,Two year,Fiber optic,Bank transfer,Male,No,1
CUST101957,6,53.99,321.1,Month-to-month,DSL,Electronic check,Male,No,1
CUST101958,12,106.62,1282.15,One year,Fiber optic,Electronic check,Female,No,0
CUST101959,18,43.7,801.17,Month-to-month,DSL,Credit card,Female,Yes,0
CUST101960,1,121.36,134.11,One year,DSL,Bank transfer,Female,No,1
CUST101961,6,17.57,110.6,Month-to-month,No,Mailed check,Male,No,1
CUST101962,21,83.04,1767.75,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101963,5,84.26,390.92,Month-to-month,No,Mailed check,Male,No,0
CUST101964,10,46.13,471.39,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101965,10,82.73,839.83,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101966,2,108.39,191.99,Month-to-month,Fiber optic,Credit card,Female,Yes,0
CUST101967,5,10.0,19.94,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101968,4,85.08,325.4,Month-to-month,No,Bank transfer,Female,No,0
CUST101969,0,10.0,-13.23,Month-to-month,DSL,Mailed check,Male,No,1
CUST101970,0,41.03,15.07,Month-to-month,No,Bank transfer,Male,No,1
CUST101971,21,118.87,2483.98,Month-to-month,No,Mailed check,Male,No,0
CUST101972,3,52.55,140.52,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101973,8,34.78,266.01,One year,No,Electronic check,Male,No,1
CUST101974,4,64.06,278.61,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101975,33,132.04,4357.58,One year,No,Credit card,Female,No,0
CUST101976,3,15.05,41.56,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101977,6,38.46,228.56,Two year,DSL,Credit card,Male,No,1
CUST101978,24,114.92,2783.92,Month-to-month,No,Bank transfer,Male,Yes,0
CUST101979,22,125.73,2751.08,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101980,2,66.9,160.11,Month-to-month,Fiber optic,Bank transfer,Male,Yes,1
CUST101981,19,32.83,627.98,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101982,7,132.88,926.95,Month-to-month,DSL,Credit card,Male,No,0
CUST101983,7,117.83,874.83,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101984,1,90.37,69.26,Two year,No,Credit card,Female,No,0
CUST101985,1,45.63,38.56,Month-to-month,DSL,Credit card,Male,No,1
CUST101986,15,68.53,1003.3,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101987,8,65.19,540.57,One year,DSL,Mailed check,Female,No,0
CUST101988,6,79.93,513.36,Month-to-month,Fiber optic,Credit card,Female,Yes,1
CUST101989,15,113.53,1736.35,One year,Fiber optic,Bank transfer,Male,No,1
CUST101990,17,96.38,1662.94,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101991,2,37.68,71.41,One year,No,Bank transfer,Female,No,1
CUST101992,11,111.29,1216.89,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101993,1,79.39,45.97,One year,DSL,Credit card,Male,No,1
CUST101994,16,90.61,1490.48,One year,No,Electronic check,Female,No,0
CUST101995,12,114.0,1377.38,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101996,37,36.65,1346.21,Month-to-month,Fiber optic,Credit card,Female,No,0
CUST101997,0,68.93,26.56,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1
CUST101998,0,54.06,-19.46,Two year,No,Bank transfer,Female,No,1
CUST101999,3,22.96,77.01,Month-to-month,Fiber optic,Mailed check,Female,No,1
